ID,purpose,n_car,n_bicycle,n_motorcycle,avail_car,avail_taxi,avail_bus,avail_rail,avail_cycling,avail_walking,total_car_cost,taxi_cost,day_of_the_week_start,city.leeds,city.westyorkshire,city.elsewhereuk,city.na,female,age,british_origin,o_level,a_level,voc_qual,masters,phd,occ,occ_full_time,nb_hh_employed,mar,hh_size,income_perso,car_distance_km,bus_distance_km,rail_distance_km,taxi_distance_km,cycling_distance_km,walking_distance_km,car_travel_time_min,bus_travel_time_min,rail_travel_time_min,taxi_travel_time_min,cycling_travel_time_min,walking_travel_time_min,bus_IVT_time_min,bus_access_egress_time_min,rail_IVT_time_min,rail_access_egress_time_min,choice,bus_transfers,rail_transfers,income_hh,bus_cost_total_per_leg,rail_cost_total_per_leg,Origin_lsoa_code,Origin_lsoa_name,Destination_lsoa_code,Destination_lsoa_name
346,Grocery,1,1,0,1,1,1,0,1,0,0.613,6.143,Thursday,1,0,0,0,1,5,1,1,1,0,0,0,3,1,2,3,4,2,5.057,5.712,5.712,5.057,4.78,4.627,9.516666667,27.76666667,27.76666667,9.516666667,17.05,55.88333333,12.7,9.733333333,12.7,9.733333333,1,1.0,0.0,3,3.8,3.8,E01011720,Leeds 029E,E01011647,Leeds 037D
346,Primary Workplace,1,1,0,1,1,1,0,1,0,0.968,8.617,Thursday,1,0,0,0,1,5,1,1,1,0,0,0,3,1,2,3,4,2,8.305,7.968,8.517,8.305,8.241,6.094,18.25,50.58333333,58.5,18.25,31.48333333,81.33333333,34.43333333,11.41666667,14.46666667,33.4,1,1.0,0.0,3,4.6,4.6,E01011353,Leeds 034D,E01011386,Leeds 016D
346,Exercise,1,1,0,1,1,1,0,1,0,1.13,9.0,Friday,1,0,0,0,1,5,1,1,1,0,0,0,3,1,2,3,4,2,9.116,8.198,7.978,9.116,8.417,8.027,18.13333333,48.06666667,47.83333333,18.13333333,28.8,101.0333333,27.61666667,20.43333333,18.73333333,22.38333333,1,0.0,0.0,3,2.3,4.6,E01011353,Leeds 034D,E01032497,Leeds 099E
346,Errands without Appointment,1,1,0,1,1,1,0,1,0,1.472,11.004,Friday,1,0,0,0,1,5,1,1,1,0,0,0,3,1,2,3,4,2,12.356,12.392,12.676,12.356,12.775,11.178,22.31666667,57.45,63.96666667,22.31666667,49.08333333,142.2,40.61666667,12.61666667,35.23333333,20.71666667,1,1.0,0.0,3,4.6,4.6,E01032497,Leeds 099E,E01011720,Leeds 029E
346,Social,1,1,0,1,1,1,0,1,0,0.869,7.863,Friday,1,0,0,0,1,5,1,1,1,0,0,0,3,1,2,3,4,2,7.359,7.883,7.883,7.359,8.034,7.276,15.38333333,21.05,21.05,15.38333333,31.05,91.9,15.35,5.683333333,15.35,5.683333333,1,0.0,0.0,3,2.3,2.3,E01011661,Leeds 035D,E01011512,Leeds 023C
346,Primary Workplace,1,1,0,1,1,1,0,1,0,0.964,8.027,Saturday,1,0,0,0,1,5,1,1,1,0,0,0,3,1,2,3,4,2,8.279,8.533,7.942,8.279,8.215,6.094,12.61666667,47.71666667,47.71666667,12.61666667,31.41666667,81.36666667,24.38333333,11.25,22.48333333,11.11666667,1,1.0,0.0,3,4.6,6.059724086,E01011353,Leeds 034D,E01011386,Leeds 016D
346,Social,1,1,0,1,1,1,0,1,0,0.991,8.145,Saturday,1,0,0,0,1,5,1,1,1,0,0,0,3,1,2,3,4,2,7.548,4.741,4.481,7.548,5.031,4.673,17.23333333,28.55,29.13333333,17.23333333,17.0,57.38333333,9.8,11.95,8.733333333,13.6,1,1.0,0.0,3,3.8,6.059724086,E01011353,Leeds 034D,E01033016,Leeds 111E
346,Vacation/Travel,1,1,0,0,1,1,1,0,0,4.982,27.845,Saturday,1,0,0,0,1,5,1,1,1,0,0,0,3,1,2,3,4,2,44.293,33.951,45.286,44.293,37.314,36.556,35.11666667,57.63333333,50.0,35.11666667,120.2333333,448.8666667,40.06666667,10.33333333,31.51666667,13.11666667,3,1.0,1.0,3,4.9,6.059724086,E01033016,Leeds 111E,,
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.196,9.987,Thursday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.909,12.226,0.0,9.909,7.673,7.397,24.0,54.56666667,0.0,24.0,31.93333333,93.28333333,38.51666667,16.05,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Grocery,1,2,0,1,1,1,1,1,0,0.948,8.765,Thursday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,8.102,10.026,21.864,8.102,7.566,7.04,20.65,37.23333333,74.35,20.65,34.43333333,90.61666667,28.38333333,8.833333333,34.16666667,21.66666667,1,0.0,2.0,4,3.0,19.4,E01011686,Leeds 033E,E01011587,Leeds 062B
347,Restaurant,1,2,0,1,1,1,1,1,0,1.932,13.454,Thursday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,16.808,33.957,34.113,16.808,16.997,14.538,25.1,144.5666667,118.2333333,25.1,70.48333333,188.35,82.06666667,54.15,37.5,58.38333333,1,1.0,3.0,4,5.7,28.3,E01011614,Leeds 068E,E01011279,Leeds 008C
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.151,9.764,Friday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.793,11.825,0.0,9.793,7.61,7.335,22.38333333,53.65,0.0,22.38333333,31.46666667,92.41666667,37.36666667,16.05,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Exercise,1,2,0,1,1,1,1,1,0,1.664,12.175,Friday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,14.581,12.067,25.44,14.581,10.217,10.141,23.18333333,60.96666667,73.4,23.18333333,37.15,128.3833333,45.05,11.83333333,29.45,24.45,1,1.0,2.0,4,4.6,23.9,E01011686,Leeds 033E,E01011266,Leeds 008A
347,OtherPurpose,1,2,0,1,1,1,1,1,0,1.704,12.203,Friday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,14.498,18.392,28.749,14.498,13.575,12.314,23.85,75.03333333,71.28333333,23.85,51.83333333,155.6333333,47.0,10.61666667,24.0,36.26666667,1,1.0,1.0,4,5.7,13.0,E01011266,Leeds 008A,E01011585,Leeds 062A
347,Exercise,1,2,0,1,1,1,1,1,0,1.666,11.92,Saturday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,13.924,17.793,25.698,13.924,14.758,12.566,23.81666667,64.01666667,62.13333333,23.81666667,54.08333333,158.6166667,45.53333333,4.6,23.73333333,20.26666667,1,2.0,2.0,4,8.0,23.1,E01011614,Leeds 068E,E01011266,Leeds 008A
347,Exercise,1,2,0,1,1,1,1,0,0,2.294,14.982,Sunday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,19.508,36.937,32.447,19.508,21.287,17.208,27.2,136.3666667,111.1,27.2,73.7,220.8166667,83.06666667,14.5,44.38333333,34.03333333,1,3.0,2.0,4,11.0,23.9,E01011614,Leeds 068E,,
347,Exercise,1,2,0,0,1,1,0,1,0,1.759,12.566,Sunday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,15.399,15.376,15.376,15.399,17.23,14.617,23.11666667,33.46666667,33.46666667,23.11666667,73.16666667,186.3666667,28.96666667,4.45,28.96666667,4.45,5,0.0,0.0,4,3.4,3.4,,,,
347,Exercise,1,2,0,0,1,1,0,1,0,1.219,9.583,Sunday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,10.973,10.508,10.508,10.973,10.101,10.101,15.01666667,21.9,21.9,15.01666667,34.63333333,123.6166667,18.0,3.366666667,18.0,3.366666667,5,0.0,0.0,4,3.4,3.4,,,,
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.176,9.641,Monday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.728,11.706,0.0,9.728,7.491,7.216,21.48333333,52.13333333,0.0,21.48333333,31.0,90.9,37.36666667,14.53333333,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.199,10.158,Tuesday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.854,11.832,0.0,9.854,7.617,7.342,25.93333333,53.75,0.0,25.93333333,31.51666667,92.55,37.36666667,16.18333333,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Exercise,1,2,0,1,1,1,1,1,0,1.668,12.199,Tuesday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,14.55,12.242,29.021,14.55,10.392,10.316,23.56666667,63.11666667,73.36666667,23.56666667,38.35,130.5333333,45.05,13.98333333,32.16666667,25.68333333,1,1.0,2.0,4,4.6,23.8,E01011686,Leeds 033E,E01011266,Leeds 008A
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.198,9.929,Wednesday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.846,11.824,0.0,9.846,7.609,7.334,23.73333333,53.65,0.0,23.73333333,31.48333333,92.43333333,37.36666667,16.06666667,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Exercise,1,2,0,1,1,1,1,1,0,1.668,12.127,Wednesday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,14.549,12.241,25.856,14.549,10.391,10.315,22.86666667,63.1,73.91666667,22.86666667,38.33333333,130.5333333,45.05,13.98333333,29.5,25.33333333,1,1.0,2.0,4,4.6,23.9,E01011686,Leeds 033E,E01011266,Leeds 008A
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.198,10.034,Thursday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.848,11.826,0.0,9.848,7.611,7.336,24.75,53.68333333,0.0,24.75,31.5,92.48333333,37.36666667,16.11666667,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Grocery,1,2,0,1,1,1,1,1,0,0.919,8.597,Thursday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,7.929,9.853,21.691,7.929,7.393,6.867,19.83333333,35.11666667,72.23333333,19.83333333,33.25,88.5,28.38333333,6.716666667,34.16666667,19.55,1,0.0,2.0,4,3.0,19.4,E01011686,Leeds 033E,E01011587,Leeds 062B
347,Errands with Appointment,1,2,0,1,1,1,1,1,0,1.481,11.792,Thursday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,11.967,12.682,27.556,11.967,16.241,10.7,31.85,71.88333333,59.41666667,31.85,58.1,136.4333333,47.41666667,10.3,23.53333333,27.8,1,1.0,2.0,4,4.6,23.1,E01011614,Leeds 068E,,
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.153,9.708,Friday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.804,11.836,0.0,9.804,7.621,7.346,21.78333333,53.8,0.0,21.78333333,31.51666667,92.58333333,37.36666667,16.21666667,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Exercise,1,2,0,1,1,1,1,1,0,1.654,12.11,Friday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,14.428,11.731,25.101,14.428,9.877,9.801,23.28333333,59.75,69.08333333,23.28333333,36.41666667,124.0666667,44.5,9.8,29.45,20.13333333,1,1.0,2.0,4,4.6,23.9,E01011686,Leeds 033E,E01011266,Leeds 008A
347,Home,1,2,0,0,0,1,0,0,1,0.133,3.484,Saturday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,0.953,3.906,0.953,0.953,0.953,0.953,3.05,13.9,0.0,3.05,2.483333333,10.85,10.25,3.183333333,0.0,0.0,6,0.0,0.0,4,2.3,0.0,E01011612,Leeds 079E,E01011614,Leeds 068E
347,Exercise,1,2,0,1,1,1,1,1,0,1.666,12.289,Saturday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,13.921,24.146,25.696,13.921,14.756,12.564,27.43333333,84.26666667,62.08333333,27.43333333,54.05,158.6,67.26666667,12.95,23.73333333,20.25,1,1.0,2.0,4,5.7,23.1,E01011614,Leeds 068E,E01011266,Leeds 008A
347,Exercise,1,2,0,1,1,1,1,0,0,2.293,15.072,Sunday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,19.51,30.086,32.74,19.51,21.253,17.174,28.06666667,104.6666667,116.2,28.06666667,73.56666667,220.35,69.38333333,30.1,36.75,35.0,1,1.0,3.0,4,5.7,28.3,E01011614,Leeds 068E,,
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.198,9.752,Monday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.848,11.826,0.0,9.848,7.611,7.336,22.0,53.66666667,0.0,22.0,31.5,92.46666667,37.36666667,16.1,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Grocery,1,2,0,1,1,1,1,1,0,0.919,8.323,Monday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,7.929,9.853,18.286,7.929,7.394,6.868,17.16666667,35.11666667,74.41666667,17.16666667,33.25,88.5,28.38333333,6.716666667,30.45,20.46666667,1,0.0,2.0,4,3.0,19.5,E01011686,Leeds 033E,E01011587,Leeds 062B
347,Social,1,2,0,1,1,1,0,1,1,0.281,4.353,Monday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,1.948,1.856,1.183,1.948,1.271,1.183,6.8,16.85,0.0,6.8,6.416666667,16.26666667,5.0,11.85,0.0,0.0,1,0.0,0.0,4,1.5,0.0,E01011587,Leeds 062B,E01011585,Leeds 062A
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.199,10.052,Tuesday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.854,11.832,0.0,9.854,7.617,7.342,24.9,53.75,0.0,24.9,31.51666667,92.55,37.36666667,16.18333333,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Exercise,1,2,0,1,1,1,1,1,0,1.193,10.079,Tuesday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.891,11.745,25.115,9.891,9.891,9.815,24.98333333,59.81666667,69.15,24.98333333,35.9,124.1333333,44.5,9.866666667,29.45,20.2,1,1.0,2.0,4,4.6,23.9,E01011686,Leeds 033E,E01011266,Leeds 008A
347,Primary Workplace,1,2,0,1,1,1,0,1,0,1.199,9.96,Wednesday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,9.85,11.828,0.0,9.85,7.613,7.338,24.01666667,53.7,0.0,24.01666667,31.5,92.48333333,37.36666667,16.11666667,0.0,0.0,1,0.0,0.0,4,3.4,0.0,E01011614,Leeds 068E,E01011686,Leeds 033E
347,Exercise,1,2,0,1,1,1,1,1,0,1.692,12.263,Wednesday,1,0,0,0,1,5,1,1,1,1,0,0,8,1,0,1,0,4,14.769,14.719,25.441,14.769,10.217,10.141,23.15,75.88333333,73.48333333,23.15,37.71666667,128.4666667,57.63333333,12.81666667,29.45,24.53333333,1,1.0,2.0,4,5.7,23.9,E01011686,Leeds 033E,E01011266,Leeds 008A
348,Primary Workplace,0,1,0,0,1,1,1,1,0,7.118,10.427,Friday,1,0,0,0,0,2,1,1,1,0,0,0,4,1,1,1,2,2,11.894,11.54,11.027,11.894,10.48,10.485,18.88333333,45.26666667,32.8,18.88333333,30.23333333,126.8166667,35.11666667,5.2,13.0,19.76666667,3,1.0,0.0,4,4.5,3.029862043,E01011599,Leeds 066D,E01033016,Leeds 111E
348,Restaurant,0,1,0,0,1,0,0,0,1,0.336,4.652,Friday,1,0,0,0,0,2,1,1,1,0,0,0,4,1,1,1,2,2,2.454,1.379,1.379,2.454,1.379,1.379,7.316666667,0.0,0.0,7.316666667,4.383333333,17.41666667,0.0,0.0,0.0,0.0,6,0.0,0.0,4,0.0,0.0,E01033016,Leeds 111E,E01011467,Leeds 112A
348,Work Other,0,1,0,0,1,1,0,1,1,6.449,4.474,Friday,1,0,0,0,0,2,1,1,1,0,0,0,4,1,1,1,2,2,2.145,2.432,1.377,2.145,2.466,1.377,7.05,16.0,0.0,7.05,8.233333333,17.33333333,4.583333333,11.4,0.0,0.0,6,0.0,0.0,4,1.5,0.0,E01011467,Leeds 112A,E01033016,Leeds 111E
348,Home,0,1,0,0,1,1,1,1,0,1.377,10.551,Friday,1,0,0,0,0,2,1,1,1,0,0,0,4,1,1,1,2,2,11.909,12.36,11.108,11.909,15.042,10.387,20.01666667,54.83333333,33.65,20.01666667,54.45,135.0666667,41.85,7.483333333,12.0,21.65,3,1.0,0.0,4,4.9,3.029862043,E01033016,Leeds 111E,E01011599,Leeds 066D
349,Work Related,1,0,0,1,1,1,0,0,0,0.805,7.472,Thursday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,6.692,8.788,8.1,6.692,7.034,6.215,14.73333333,48.78333333,52.26666667,14.73333333,22.0,75.26666667,26.23333333,18.88333333,13.68333333,31.8,1,1.0,0.0,1,4.6,3.8,E01011656,Leeds 035A,E01011621,Leeds 070D
349,Work Related,1,0,0,1,1,1,0,0,0,0.498,5.525,Thursday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,3.935,4.338,3.614,3.935,5.243,3.614,8.816666667,38.36666667,0.0,8.816666667,19.56666667,46.16666667,11.55,15.06666667,0.0,0.0,1,1.0,0.0,1,3.8,0.0,E01011621,Leeds 070D,E01011343,Leeds 061B
349,Grocery,1,0,0,1,1,1,0,0,1,0.362,4.792,Thursday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,2.951,3.039,2.417,2.951,2.611,2.487,6.333333333,19.36666667,14.58333333,6.333333333,11.33333333,32.88333333,8.0,11.35,3.733333333,10.85,1,0.0,0.0,1,2.3,1.5,E01011343,Leeds 061B,E01011661,Leeds 035D
349,Work Related,1,0,0,1,1,1,0,0,1,0.504,5.532,Tuesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,4.146,4.038,2.698,4.146,2.754,2.698,7.883333333,25.88333333,0.0,7.883333333,10.55,33.31666667,9.85,5.033333333,0.0,0.0,1,1.0,0.0,1,3.8,0.0,E01011657,Leeds 035B,E01011343,Leeds 061B
349,Work Related,1,0,0,1,1,1,0,0,0,0.561,5.85,Tuesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,4.412,4.428,4.15,4.412,3.944,3.909,9.716666667,21.25,21.41666667,9.716666667,13.98333333,49.9,7.65,8.766666667,5.65,10.95,1,1.0,0.0,1,3.8,3.8,E01011343,Leeds 061B,E01011434,Leeds 053D
349,Work Related,1,0,0,1,1,1,0,0,1,0.293,4.442,Wednesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,2.4,2.271,2.377,2.4,2.428,2.377,5.533333333,10.58333333,0.0,5.533333333,9.366666667,29.38333333,4.85,5.05,0.0,0.0,1,0.0,0.0,1,2.3,0.0,E01011656,Leeds 035A,E01011643,Leeds 037A
349,Home,1,0,0,0,1,1,0,0,1,0.425,4.972,Wednesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,3.602,2.661,1.915,3.602,1.966,1.915,5.0,21.1,0.0,5.0,6.733333333,23.31666667,3.033333333,18.05,0.0,0.0,4,0.0,0.0,1,1.5,0.0,E01011720,Leeds 029E,E01011656,Leeds 035A
349,Work Related,1,0,0,1,1,1,0,0,0,0.849,7.723,Thursday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,7.013,10.659,8.438,7.013,7.368,6.549,15.65,57.11666667,61.25,15.65,22.93333333,79.33333333,39.75,8.2,10.0,51.25,1,2.0,0.0,1,6.9,2.3,E01011656,Leeds 035A,E01011621,Leeds 070D
349,Work Related,1,0,0,1,1,1,0,0,0,0.618,6.207,Thursday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,5.231,5.613,5.104,5.231,5.249,4.633,9.316666667,26.61666667,27.83333333,9.316666667,14.8,56.11666667,11.81666667,14.78333333,10.1,17.71666667,1,0.0,0.0,1,2.3,2.3,E01011714,Leeds 029A,E01011343,Leeds 061B
349,Gas,1,0,0,1,1,1,0,0,1,0.315,4.529,Thursday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,2.468,2.229,2.229,2.468,2.513,2.245,6.05,10.2,10.2,6.05,11.06666667,29.85,5.333333333,4.85,5.333333333,4.85,1,0.0,0.0,1,2.3,2.3,E01011343,Leeds 061B,E01011661,Leeds 035D
349,Work Travel,1,0,0,1,1,1,0,0,0,0.538,5.949,Friday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,4.308,6.645,4.028,4.308,4.526,4.028,11.18333333,32.68333333,0.0,11.18333333,18.35,52.01666667,19.21666667,8.116666667,0.0,0.0,1,1.0,0.0,1,4.6,0.0,E01011656,Leeds 035A,E01011641,Leeds 032B
349,Work Travel,1,0,0,1,1,1,0,0,0,0.52,5.649,Friday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,4.246,4.377,3.984,4.246,4.046,4.039,8.55,28.9,28.36666667,8.55,14.26666667,49.43333333,8.383333333,20.38333333,6.966666667,21.26666667,1,0.0,0.0,1,2.3,2.3,E01011641,Leeds 032B,E01011656,Leeds 035A
349,Dropoff K12,1,0,0,1,1,1,0,0,0,1.463,10.871,Friday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,13.327,12.997,12.997,13.327,13.047,13.047,16.41666667,34.61666667,34.61666667,16.41666667,38.35,154.9,22.56666667,11.98333333,22.56666667,11.98333333,1,0.0,0.0,1,3.4,3.4,E01011716,Leeds 029B,E01011707,Leeds 005A
349,Social,1,0,0,1,1,1,1,0,0,6.93,41.04,Saturday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,62.98,73.082,74.26,62.98,69.504,60.949,75.2,200.6333333,189.0666667,75.2,230.6333333,752.3833333,158.0,10.16666667,105.5833333,39.25,1,2.0,2.0,1,9.1,29.0,,,,
349,Social,1,0,0,1,1,1,1,0,0,3.474,21.816,Sunday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,31.429,40.28,43.411,31.429,34.25,30.046,37.31666667,166.0666667,144.8,37.31666667,114.3,371.1,106.8833333,13.05,46.71666667,58.76666667,1,2.0,2.0,1,8.0,21.5,,,,
349,Dropoff Other,1,0,0,1,1,1,0,0,1,0.305,4.694,Monday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,2.544,3.982,2.458,2.544,2.503,2.458,7.3,29.05,0.0,7.3,9.75,31.9,7.0,22.05,0.0,0.0,1,0.0,0.0,1,2.3,0.0,E01011661,Leeds 035D,E01011716,Leeds 029B
349,Dropoff Other,1,0,0,1,1,1,0,0,1,0.29,4.358,Monday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,2.215,2.278,2.215,2.215,2.215,2.215,5.583333333,25.65,0.0,5.583333333,6.866666667,26.66666667,0.55,25.08333333,0.0,0.0,1,0.0,0.0,1,1.5,0.0,E01011716,Leeds 029B,E01011718,Leeds 029D
349,Work Travel,1,0,0,1,1,1,0,0,0,0.664,6.538,Tuesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,5.737,7.105,4.198,5.737,4.478,4.198,10.15,32.2,0.0,10.15,18.31666667,53.26666667,20.75,6.1,0.0,0.0,1,1.0,0.0,1,4.6,0.0,E01011656,Leeds 035A,E01011517,Leeds 024B
349,Work Related,1,0,0,1,1,1,0,0,0,0.379,4.836,Tuesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,3.178,3.528,3.528,3.178,3.127,3.105,5.683333333,18.46666667,18.46666667,5.683333333,13.61666667,39.8,5.35,13.08333333,5.35,13.08333333,1,0.0,0.0,1,2.3,2.3,E01011656,Leeds 035A,E01011649,Leeds 022B
349,Errands with Appointment,1,0,0,1,1,1,0,0,0,4.024,8.638,Tuesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,8.144,7.073,7.073,8.144,7.076,6.565,19.21666667,30.18333333,30.18333333,19.21666667,22.68333333,81.73333333,23.63333333,6.533333333,23.63333333,6.533333333,1,0.0,0.0,1,2.3,2.3,E01011656,Leeds 035A,E01033010,Leeds 111B
349,Dropoff Other,1,0,0,1,1,1,0,0,0,0.384,4.836,Tuesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,3.128,3.914,3.149,3.128,3.012,3.012,5.916666667,22.81666667,28.63333333,5.916666667,11.1,37.68333333,7.083333333,15.7,2.6,26.0,1,0.0,0.0,1,2.3,1.5,E01011656,Leeds 035A,E01011718,Leeds 029D
349,Work Related,1,0,0,1,1,1,0,0,0,0.557,5.82,Wednesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,4.654,3.516,3.075,4.654,3.262,3.075,8.283333333,30.91666667,0.0,8.283333333,12.15,37.76666667,7.566666667,18.08333333,0.0,0.0,1,1.0,0.0,1,3.0,0.0,E01011656,Leeds 035A,E01011343,Leeds 061B
349,Social,1,0,0,1,1,1,0,0,1,0.321,4.517,Wednesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,2.642,2.122,2.122,2.642,1.966,1.856,5.116666667,11.56666667,11.56666667,5.116666667,6.933333333,23.75,5.083333333,6.483333333,5.083333333,6.483333333,1,0.0,0.0,1,1.5,1.5,E01011343,Leeds 061B,E01011409,Leeds 057D
349,Shopping - Major,1,0,0,1,1,1,0,0,1,0.415,5.045,Wednesday,1,0,0,0,1,5,1,1,0,0,0,0,16,0,0,4,1,1,3.242,2.956,2.956,3.242,3.242,2.725,7.416666667,21.18333333,21.18333333,7.416666667,9.95,33.08333333,4.166666667,16.73333333,4.166666667,16.73333333,1,0.0,0.0,1,1.5,1.5,E01011657,Leeds 035B,E01011666,Leeds 061D
350,Home,0,0,0,0,1,1,0,0,1,0.459,5.267,Saturday,0,1,0,0,1,6,1,1,1,1,1,1,12,1,1,2,1,4,3.456,3.08,3.08,3.456,2.966,2.763,8.566666667,20.21666667,20.21666667,8.566666667,18.58333333,39.25,5.2,15.0,5.2,15.0,2,0.0,0.0,6,2.071232877,2.3,,,,
350,Work Related,0,0,0,0,0,1,1,0,0,10.439,56.264,Monday,0,1,0,0,1,6,1,1,1,1,1,1,12,1,1,2,1,4,93.843,88.562,101.066,93.843,90.989,84.556,77.31666667,207.6333333,151.25,77.31666667,294.2166667,1040.133333,184.8,2.3,116.3333333,11.3,2,3.0,3.0,6,2.071232877,8.130956963,,,,
350,Primary Workplace,0,0,0,0,1,1,1,0,0,1.891,13.332,Tuesday,0,1,0,0,1,6,1,1,1,1,1,1,12,1,1,2,1,4,15.841,15.535,25.623,15.841,14.753,14.511,28.5,86.16666667,73.2,28.5,68.58333333,189.1,56.46666667,8.966666667,44.13333333,14.38333333,3,2.0,2.0,6,0.690410959,4.065478481,,,,
350,Home,0,0,0,0,1,1,1,0,0,1.984,15.261,Tuesday,0,1,0,0,1,6,1,1,1,1,1,1,12,1,1,2,1,4,16.571,14.937,22.231,16.571,14.712,13.858,43.85,70.61666667,56.21666667,43.85,66.9,183.6166667,60.93333333,3.683333333,29.68333333,11.21666667,3,1.0,2.0,6,0.690410959,4.065478481,,,,
