
BU_CODE,BU_NAAM,WK_CODE,GM_CODE,GM_NAAM,BEV_DICHTH,AANT_INW,AANT_MAN,AANT_VROUW,P_00_14_JR,P_15_24_JR,P_25_44_JR,P_45_64_JR,P_65_EO_JR,P_WEST_AL,P_N_W_AL,P_MAROKKO,P_ANT_ARU,P_SURINAM,P_TURKIJE,P_OVER_NW,WONINGEN,P_1GEZW,P_MGEZW,P_BEWNDW,P_KOOPWON,P_HUURWON,P_HUURCORP,P_HUUROVVH,P_WONT2000,P_WONV2000,P_LEEGSW,WW_UIT_TOT,AUTO_HH,AV1_ARTSPR,AF_APOTH,AF_ZIEK_I,AV1_SUPERM,AV1_DAGLMD,AV1_CAFE,AF_WARENH,AV1_RESTAU,AF_HOTEL,AV1_KDV,AV1_BSO,AV1_ONDBAS,AF_ONDVRT,AF_ONDVMB,AF_ONDHV,AF_TREINST,AF_BIBLIO,AF_BIOS,AF_ATTRAC,AF_PODIUM,AF_MUSEUM
BU02000802,Spainkbos,WK020008,GM0200,Apeldoorn,4462,1165,550,620,9,10,17,27,37,9,5,0,1,0,1,3,658,44,56,93,66,33,0,33,98,2,7,10,1.0,2.0,0.4,2.1,1.8,12.3,12.7,1.4,26.3,0.3,7.2,4.2,3.7,0.9,0.9,1.0,2.3,1.3,1.3,2.2,0.4,1.3
BU02000803,Loolaan-Noord,WK020008,GM0200,Apeldoorn,5152,2045,1035,1010,13,12,18,32,25,8,4,0,1,0,1,2,910,69,31,95,83,17,0,17,92,8,5,20,1.0,1.7,0.7,2.6,2.4,13.8,3.8,1.8,13.1,0.4,4.1,3.4,3.0,1.1,1.1,1.1,2.5,1.7,1.7,2.3,1.0,1.6
BU02000804,Het Loo,WK020008,GM0200,Apeldoorn,3011,1335,645,690,13,9,16,32,30,10,2,0,0,0,0,1,589,92,8,97,89,11,7,4,98,2,3,10,1.3,2.1,1.0,3.2,0.0,0.3,0.0,2.9,3.6,0.5,1.7,0.6,0.4,1.0,1.0,1.0,3.7,2.9,2.9,2.3,2.1,1.5
BU02000805,Kerschoten-West,WK020008,GM0200,Apeldoorn,4297,1075,495,580,12,10,17,27,34,9,12,1,0,0,3,7,653,43,57,92,32,68,65,3,99,1,8,10,0.8,3.3,0.7,3.2,2.7,12.9,0.3,2.3,6.3,1.0,2.9,2.1,2.0,0.9,0.9,0.9,3.0,2.3,2.3,1.7,1.7,2.0
BU02000806,Kerschoten,WK020008,GM0200,Apeldoorn,3803,3665,1745,1920,14,10,25,25,26,9,12,1,0,0,2,8,1941,51,49,97,36,64,46,18,87,13,3,60,0.8,3.6,0.6,3.7,3.5,9.0,0.1,2.0,4.3,1.3,3.1,3.0,2.1,0.6,0.6,0.6,3.0,2.1,2.4,1.3,2.0,2.2
BU02000807,Paleispark,WK020008,GM0200,Apeldoorn,26,50,25,25,11,17,9,42,21,6,0,-99999999,-99999999,-99999999,-99999999,-99999999,30,80,20,73,40,60,0,60,100,0,27,-99999999,-99999999.0,0.8,1.4,3.1,0.0,0.1,0.1,3.1,2.4,0.5,0.8,0.2,0.1,1.4,1.4,1.4,3.9,3.0,3.0,2.4,2.2,1.0
BU02000808,Stadhoudersmolen,WK020008,GM0200,Apeldoorn,185,160,85,70,11,13,28,29,18,5,5,-99999999,-99999999,-99999999,-99999999,-99999999,66,89,11,73,62,38,0,38,74,26,27,0,2.3,0.5,1.5,5.0,0.2,0.4,0.0,2.9,0.3,2.2,0.7,0.6,0.2,1.3,1.3,1.3,4.4,3.1,3.9,2.2,3.5,3.3
BU02000809,Hommelbrink,WK020008,GM0200,Apeldoorn,1611,765,380,385,8,13,12,35,32,7,3,0,0,1,0,2,312,94,6,97,80,20,14,6,75,25,3,10,1.4,3.6,0.5,3.8,0.6,1.7,0.0,2.6,3.9,1.0,2.7,2.2,1.5,0.5,0.5,0.5,3.7,2.8,3.1,1.9,2.4,2.1
BU02001001,Uddel,WK020010,GM0200,Apeldoorn,2241,2090,1040,1050,23,17,21,24,14,2,1,0,0,0,0,1,697,90,10,95,69,31,23,8,67,33,5,10,1.6,1.0,4.0,13.7,1.0,4.0,0.0,13.5,1.0,4.0,0.0,0.0,1.8,0.7,0.7,13.8,13.0,4.3,15.5,11.6,14.5,12.5
BU02001002,Agrarisch gebied Uddel,WK020010,GM0200,Apeldoorn,139,610,315,295,22,14,25,26,13,8,1,-99999999,-99999999,-99999999,-99999999,-99999999,156,91,9,92,79,21,0,21,73,27,8,0,1.3,0.3,4.5,13.2,0.4,1.2,0.0,13.0,0.5,4.6,0.0,0.0,0.3,1.4,1.4,13.0,13.2,4.9,15.6,11.9,15.0,11.8
BU02001003,Bosgebied Meerveld,WK020010,GM0200,Apeldoorn,12,455,245,205,16,12,25,33,13,3,1,-99999999,-99999999,-99999999,-99999999,-99999999,128,92,8,91,80,19,0,19,74,26,9,0,1.5,0.1,4.5,12.5,0.2,0.6,0.0,12.9,0.3,4.8,0.0,0.0,0.3,2.6,2.6,13.2,14.2,7.0,15.5,10.6,14.6,11.3
BU02001004,Bosgebied Nieuw Milligen,WK020010,GM0200,Apeldoorn,7,105,50,55,13,18,13,41,15,7,2,-99999999,-99999999,-99999999,-99999999,-99999999,45,100,0,78,73,27,0,27,84,16,22,0,-99999999.0,0.0,3.7,11.9,0.1,0.0,0.0,11.3,0.5,3.0,0.0,0.0,0.0,5.5,5.5,13.2,14.6,10.0,15.1,8.5,14.1,10.8
BU02001101,Orderbos,WK020011,GM0200,Apeldoorn,-99999999,5,0,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,1,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0
BU02001102,Hoog Soeren,WK020011,GM0200,Apeldoorn,435,175,80,95,9,3,11,36,42,8,1,-99999999,-99999999,-99999999,-99999999,-99999999,113,100,0,81,72,28,13,15,93,7,19,0,1.2,0.0,4.9,4.7,0.0,0.0,0.0,6.7,1.0,0.4,0.0,0.0,0.0,4.7,4.7,4.7,7.5,6.3,6.4,4.0,5.5,6.1
BU02001103,Bosgebied Hoog Soeren,WK020011,GM0200,Apeldoorn,3,55,35,25,5,14,5,38,38,14,0,-99999999,-99999999,-99999999,-99999999,-99999999,23,96,4,87,52,48,0,48,100,0,13,0,-99999999.0,0.0,7.1,7.2,0.0,0.0,0.0,9.1,0.6,2.9,0.0,0.0,0.0,6.9,6.9,7.2,10.0,8.7,8.9,6.3,8.1,8.4
BU02001104,Bosgebied Hoog Buurloo,WK020011,GM0200,Apeldoorn,6,105,55,50,9,6,16,51,18,7,3,-99999999,-99999999,-99999999,-99999999,-99999999,52,100,0,88,83,17,0,17,92,8,12,0,-99999999.0,0.0,8.2,9.6,0.0,0.0,0.0,11.1,0.0,7.7,0.0,0.0,0.0,10.9,10.9,10.9,12.2,9.5,12.0,10.9,12.0,11.6
BU02001201,Hoenderloo,WK020012,GM0200,Apeldoorn,1873,725,350,370,8,10,16,35,31,6,2,0,0,0,0,1,360,95,5,96,57,42,36,6,84,16,4,10,1.3,1.0,0.4,10.7,1.0,2.0,0.0,12.5,2.2,0.5,1.0,1.0,1.0,11.9,11.9,12.6,13.9,10.6,13.7,12.7,13.7,4.5
BU02001202,Bosgebied Ugchelen,WK020012,GM0200,Apeldoorn,6,120,80,40,11,12,24,42,12,8,8,1,3,3,0,2,33,88,12,85,61,39,0,39,64,36,15,0,-99999999.0,0.0,2.7,3.5,0.0,0.0,0.0,5.1,0.0,1.5,0.0,0.0,0.0,4.8,4.8,5.2,6.5,3.4,6.3,5.2,6.3,6.2
BU02001203,Bosgebied Hoenderloo,WK020012,GM0200,Apeldoorn,9,210,120,90,9,11,15,45,20,3,1,-99999999,-99999999,-99999999,-99999999,-99999999,68,96,4,74,63,37,0,37,88,12,26,0,1.4,0.0,2.6,9.4,0.4,0.4,0.3,10.8,1.4,2.2,0.0,0.0,0.0,10.2,10.2,12.1,13.2,9.6,12.9,12.7,12.9,6.7
BU02001204,Miggelenberg,WK020012,GM0200,Apeldoorn,158,455,265,185,15,18,15,27,27,8,7,2,1,1,1,2,198,95,5,80,60,40,0,40,83,17,20,10,1.3,0.2,1.3,9.6,0.1,0.4,0.0,11.3,1.2,1.3,0.2,0.2,0.2,10.7,10.7,11.7,13.0,9.6,12.8,11.7,12.8,4.7
BU02001301,Het Goreld,WK020013,GM0200,Apeldoorn,47,250,120,130,11,16,13,40,20,7,2,-99999999,-99999999,-99999999,-99999999,-99999999,95,98,2,100,83,17,0,17,89,11,0,0,2.2,0.0,4.2,10.3,0.0,0.0,0.0,5.3,0.2,4.2,0.0,0.0,0.0,8.8,8.8,8.8,5.8,5.4,11.9,12.1,12.1,11.9
BU02001302,Loenen,WK020013,GM0200,Apeldoorn,1977,2310,1155,1155,13,10,20,32,26,4,3,0,0,0,1,2,1021,88,12,97,65,35,29,5,81,19,3,40,1.3,0.6,3.4,9.6,1.0,1.0,0.0,3.5,3.3,0.6,1.2,1.5,1.5,10.2,10.2,10.6,8.8,3.9,13.5,14.1,13.5,13.4
BU02001303,Bosgebied Loenen,WK020013,GM0200,Apeldoorn,25,755,395,360,10,10,17,41,21,8,2,0,0,1,0,1,292,97,3,95,83,17,0,17,86,14,5,10,1.5,0.1,4.0,9.7,0.1,0.1,0.0,4.1,0.7,2.1,0.3,0.3,0.3,9.3,9.3,9.6,7.8,4.3,13.1,13.7,13.2,13.0
BU02001401,Beekbergen,WK020014,GM0200,Apeldoorn,2330,2545,1270,1275,12,12,18,29,29,6,3,0,0,0,0,2,1172,82,18,96,62,38,31,7,91,9,4,20,1.3,2.0,0.4,3.4,1.0,4.7,0.0,4.8,4.9,0.5,1.0,1.0,1.0,4.0,4.0,5.6,7.0,3.6,6.8,7.5,6.8,6.7
BU02001402,Bosgebied Beekbergen-West,WK020014,GM0200,Apeldoorn,46,385,190,190,8,28,12,31,22,8,2,-99999999,-99999999,-99999999,-99999999,-99999999,133,93,7,92,77,23,5,18,81,19,8,0,1.5,0.4,1.4,3.2,0.3,0.9,0.2,5.2,1.7,0.7,0.3,0.3,0.3,4.4,4.4,6.4,7.3,3.4,7.1,7.4,7.1,7.0
BU02001403,Agrarisch gebied Beekbergen,WK020014,GM0200,Apeldoorn,166,540,325,215,11,12,18,37,22,7,2,0,0,1,0,1,168,96,4,93,82,18,2,16,70,30,7,10,1.2,0.7,1.1,3.6,0.0,2.1,0.0,4.4,1.5,1.1,0.3,0.3,0.3,3.8,3.8,4.8,6.5,3.5,6.7,7.5,6.7,6.7
BU02001404,Bosgebied Beekbergen-Zuid,WK020014,GM0200,Apeldoorn,118,1480,900,580,6,10,21,35,28,20,4,0,0,1,0,3,272,94,6,86,78,22,0,22,76,24,14,10,1.1,0.1,2.4,5.8,0.1,0.4,0.1,6.8,0.7,1.1,0.2,0.1,0.1,6.4,6.4,7.4,8.7,5.9,9.3,10.0,9.3,9.2
BU02001501,Lieren,WK020015,GM0200,Apeldoorn,1246,565,280,280,14,11,17,30,27,4,2,-99999999,-99999999,-99999999,-99999999,-99999999,223,96,4,99,78,22,13,9,95,5,1,10,1.7,0.0,1.7,4.6,0.0,1.0,0.0,5.1,0.3,2.2,1.1,1.1,1.1,4.6,4.7,4.7,6.9,4.2,7.7,8.5,7.7,7.6
BU02001502,Agrarisch gebied Lieren-Oosterhuizen,WK020015,GM0200,Apeldoorn,164,535,270,265,18,14,17,32,19,3,1,-99999999,-99999999,-99999999,-99999999,-99999999,185,96,4,94,87,12,1,11,87,13,6,0,1.6,0.0,2.6,5.2,0.0,0.2,0.0,4.8,0.3,2.6,0.6,0.6,0.6,4.4,4.4,4.4,6.1,4.5,8.0,8.8,8.0,7.9
BU02001503,Bosgebied Oosterhuizen,WK020015,GM0200,Apeldoorn,38,110,60,50,16,8,16,40,20,6,0,-99999999,-99999999,-99999999,-99999999,-99999999,48,96,4,88,79,21,0,21,90,10,12,0,-99999999.0,0.0,4.2,7.8,0.0,0.0,0.0,6.4,0.7,4.1,0.0,0.0,0.0,6.7,6.7,6.7,5.7,6.3,10.5,11.4,10.5,10.4
BU02001601,Wolthuis,WK020016,GM0200,Apeldoorn,39,255,130,125,12,14,21,33,19,5,0,-99999999,-99999999,-99999999,-99999999,-99999999,97,98,2,94,77,23,0,23,89,11,6,0,1.8,0.0,2.7,7.7,0.0,0.0,0.0,3.9,0.2,2.7,0.2,0.0,0.0,3.9,3.9,4.9,2.7,2.8,5.9,5.1,5.9,5.9
BU02001602,Klarenbeek,WK020016,GM0200,Apeldoorn,1686,620,315,300,13,12,25,29,21,4,1,-99999999,-99999999,-99999999,-99999999,-99999999,257,92,8,96,66,34,25,9,72,28,4,10,1.3,0.5,1.0,9.4,0.7,2.7,0.0,6.4,0.7,4.5,0.8,0.0,0.8,6.0,6.0,6.0,2.4,6.3,10.7,11.5,10.7,10.7
BU02001603,De Hooilanden,WK020016,GM0200,Apeldoorn,63,865,450,415,15,15,18,35,17,5,1,-99999999,-99999999,-99999999,-99999999,-99999999,311,95,5,93,80,20,0,20,79,21,7,10,1.5,0.1,2.5,8.1,0.1,0.4,0.0,4.8,0.1,4.7,0.1,0.0,0.1,4.7,4.7,4.7,3.7,4.7,9.1,9.6,9.1,9.1
BU02001604,De Hooilanden-Oosterhuizen,WK020016,GM0200,Apeldoorn,83,240,125,115,19,9,17,44,12,4,1,-99999999,-99999999,-99999999,-99999999,-99999999,87,94,6,94,91,9,0,9,84,16,6,0,2.0,0.0,3.2,7.9,0.0,0.0,0.0,6.2,0.4,4.7,0.0,0.0,0.0,6.0,6.0,6.0,4.6,6.1,10.2,11.1,10.2,10.1
BU02001701,Wenum,WK020017,GM0200,Apeldoorn,418,340,170,170,15,11,17,36,21,6,1,-99999999,-99999999,-99999999,-99999999,-99999999,152,95,5,89,80,20,5,15,87,13,11,10,2.4,0.0,2.6,5.5,0.0,1.0,0.0,4.2,0.5,2.7,1.6,1.6,0.8,2.6,2.6,2.6,5.7,4.4,5.0,3.9,4.2,3.7
BU02001702,Beemte,WK020017,GM0200,Apeldoorn,400,140,70,65,14,20,19,31,16,2,0,-99999999,-99999999,-99999999,-99999999,-99999999,45,100,0,100,71,27,11,16,98,2,0,0,1.8,0.0,3.8,7.3,0.0,0.0,0.0,4.6,0.0,4.5,0.0,1.0,1.0,3.5,3.5,3.5,6.4,4.8,6.1,3.3,5.8,5.0
BU02001703,Bosgebied Wiesel,WK020017,GM0200,Apeldoorn,-99999999,0,0,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0
BU02001704,Agrarisch gebied Wiesel,WK020017,GM0200,Apeldoorn,158,980,485,490,13,12,14,39,22,5,2,0,0,0,0,1,325,99,1,90,86,14,0,14,79,21,10,10,1.4,0.0,2.7,6.4,0.0,0.4,0.1,3.8,0.7,3.6,0.1,0.1,0.0,3.5,3.5,3.5,6.7,4.0,5.9,4.9,5.2,3.4
BU02001705,Agrarisch gebied Wenum,WK020017,GM0200,Apeldoorn,121,790,400,385,13,14,16,35,22,5,3,0,1,1,0,1,292,99,1,97,85,15,5,10,87,13,3,10,1.5,0.1,2.0,5.8,0.0,0.5,0.0,3.3,1.1,3.0,0.3,0.3,0.1,2.8,2.8,2.8,6.0,3.5,5.3,3.8,4.6,2.8
BU02001706,Agrarisch gebied Beemte Broekland,WK020017,GM0200,Apeldoorn,73,900,465,435,19,13,19,32,18,4,1,0,0,0,0,1,290,92,8,95,86,14,0,14,80,20,5,10,1.8,0.0,4.5,8.8,0.0,0.0,0.0,4.8,0.0,4.6,0.1,0.2,0.2,4.9,4.9,5.2,6.0,4.9,7.4,4.5,7.2,5.9
BU02020100,Markt,WK020201,GM0202,Arnhem,4201,1405,740,660,5,20,43,20,11,18,14,0,3,1,1,9,786,10,90,93,26,64,11,53,81,19,7,30,0.5,1.8,0.6,2.7,9.4,55.6,66.9,0.5,132.5,0.6,5.3,2.5,0.9,1.4,1.9,1.4,1.1,0.6,0.6,2.6,0.3,0.5
BU02020101,Weverstraat,WK020201,GM0202,Arnhem,9709,1785,945,835,4,17,40,23,16,17,17,1,2,2,2,11,1188,1,99,94,14,80,40,40,93,7,6,30,0.5,0.8,1.0,2.8,6.0,38.4,57.5,0.4,119.4,0.3,2.8,1.8,0.8,1.5,1.6,1.5,0.9,0.3,0.4,2.8,0.3,0.4
BU02020102,Rijnstraat,WK020201,GM0202,Arnhem,9377,1210,645,565,2,22,56,14,6,17,19,1,3,2,1,13,829,3,97,93,11,88,15,72,99,1,7,40,0.4,1.0,0.7,2.5,9.3,55.6,66.9,0.3,134.1,0.4,5.4,3.6,1.3,1.4,1.7,1.4,0.9,0.4,0.4,2.9,0.4,0.3
BU02020103,Janssingel,WK020201,GM0202,Arnhem,3658,250,145,110,3,18,49,21,9,11,10,0,0,1,0,9,155,1,99,93,25,74,0,74,100,0,7,10,0.8,1.3,0.6,2.3,11.0,65.0,73.6,0.6,136.2,0.5,8.0,4.8,2.0,1.4,1.8,1.4,0.9,0.7,0.5,2.9,0.4,0.6
BU02020104,Stationsplein,WK020201,GM0202,Arnhem,1763,315,150,165,8,19,51,14,9,14,25,1,3,3,3,15,195,1,99,93,26,73,0,73,100,0,7,10,1.6,0.2,1.2,2.7,6.0,38.6,54.7,0.6,111.3,0.1,3.3,2.4,1.0,1.1,1.1,1.1,0.4,0.5,0.3,3.3,0.5,0.6
BU02020170,Utrechtsestraat,WK020201,GM0202,Arnhem,4959,1225,655,565,3,27,43,17,9,20,18,1,3,1,2,11,647,5,95,95,26,74,25,49,97,3,5,20,0.4,0.0,1.1,2.9,5.4,23.0,40.0,0.9,66.6,0.3,3.2,1.9,1.0,0.8,0.8,0.8,0.3,0.7,0.6,3.4,0.8,0.7
BU02020210,Hommelstraat,WK020202,GM0202,Arnhem,12187,1425,775,650,5,18,43,21,13,16,22,2,2,3,4,11,927,6,94,96,17,82,30,51,94,6,4,30,0.4,2.2,0.5,2.3,10.3,65.9,58.8,0.9,105.4,0.4,9.9,6.3,3.0,1.0,1.6,1.0,0.6,1.0,1.0,2.5,0.3,0.9
BU02020211,Spijkerbuurt,WK020202,GM0202,Arnhem,14219,3365,1755,1610,6,25,43,20,5,14,15,1,2,1,2,9,1543,15,85,96,30,68,22,46,94,6,4,80,0.4,2.4,0.4,2.8,8.9,45.6,29.5,1.2,55.8,0.2,6.4,3.0,2.6,0.5,1.7,0.5,0.6,1.3,1.4,2.0,0.3,1.2
BU02020212,Boulevardwijk,WK020202,GM0202,Arnhem,11407,1940,1015,920,5,22,43,23,8,13,15,1,3,1,2,8,1034,10,90,94,30,69,22,47,91,9,6,40,0.5,3.0,0.3,2.9,7.6,40.9,23.4,1.2,56.9,0.6,6.2,2.9,2.2,0.7,2.0,0.7,1.0,1.2,1.4,1.9,0.5,1.2
BU02020314,Statenkwartier,WK020203,GM0202,Arnhem,5130,2075,1080,995,15,18,34,25,8,13,29,2,3,2,9,13,998,35,65,95,27,72,50,22,100,0,5,50,0.5,1.5,0.6,3.6,3.3,10.6,5.6,1.6,7.7,0.9,4.3,1.5,2.3,0.7,1.4,0.7,1.3,1.4,2.1,1.2,1.2,1.9
BU02020320,Arnhemse Broek,WK020203,GM0202,Arnhem,10690,2715,1350,1360,14,16,35,28,7,10,44,2,2,4,26,11,1221,49,51,98,30,70,57,12,75,25,2,50,0.6,1.8,0.6,3.7,2.6,7.1,4.3,1.7,6.7,1.0,4.6,1.6,2.2,0.9,1.6,0.9,1.5,1.5,2.0,1.3,1.3,1.8
BU02020321,Van Verschuerbuurt,WK020203,GM0202,Arnhem,9161,430,225,205,11,8,37,35,9,10,27,4,2,3,10,8,266,18,82,97,1,97,94,3,100,0,3,10,0.7,3.0,0.2,3.3,4.2,19.9,10.7,1.3,34.2,1.0,5.7,2.2,1.7,1.0,2.2,1.0,1.4,1.3,1.5,1.9,0.7,1.2
BU02020322,Industrieterrein,WK020203,GM0202,Arnhem,25,80,50,35,8,19,20,41,11,31,1,-99999999,-99999999,-99999999,-99999999,-99999999,25,60,40,92,28,72,0,72,92,8,8,0,-99999999.0,0.5,1.5,4.2,1.4,1.6,0.6,2.2,0.9,2.6,0.5,0.0,0.2,2.1,2.4,2.5,2.5,2.0,3.2,1.5,2.6,2.9
BU02020338,Bij de John Frostbrug,WK020203,GM0202,Arnhem,2241,160,130,30,5,11,55,25,4,10,33,3,7,3,6,15,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,0,-99999999.0,3.0,0.4,3.1,7.7,29.9,19.2,1.0,62.8,1.0,4.8,2.0,1.0,1.3,2.1,1.3,1.5,1.0,1.2,2.2,0.6,1.0
BU02020339,Nieuwe Kadekwartier,WK020203,GM0202,Arnhem,1544,380,190,190,8,7,37,27,21,12,18,2,1,3,5,7,250,36,64,86,16,84,41,43,23,77,14,10,1.2,2.1,0.2,3.5,1.2,4.9,1.7,1.4,13.0,1.3,4.5,1.9,0.8,1.3,2.4,1.3,1.7,1.4,1.6,2.1,0.9,1.4
BU02020423,Presikhaaf I,WK020204,GM0202,Arnhem,6484,2255,1030,1220,13,13,25,23,25,10,42,4,3,4,19,12,1257,21,79,98,16,84,80,4,55,45,2,30,0.6,2.1,0.3,3.4,2.7,10.4,6.1,1.0,2.7,1.8,3.5,1.7,1.8,0.5,0.5,1.5,0.6,0.7,3.1,1.2,2.0,1.7
BU02020424,Presikhaaf II,WK020204,GM0202,Arnhem,7784,2070,985,1080,22,13,37,20,8,8,60,14,2,3,30,11,790,69,31,98,14,86,65,21,19,81,2,30,0.8,2.0,0.3,3.3,4.5,14.4,6.2,0.7,3.0,1.9,1.9,0.5,1.6,0.5,0.5,1.7,1.0,0.4,3.2,0.8,2.3,2.1
BU02020425,Presikhaaf III,WK020204,GM0202,Arnhem,5417,4380,2170,2210,18,16,31,24,11,11,47,7,3,3,16,19,2054,37,63,97,23,77,62,15,99,1,3,90,0.7,1.6,0.7,2.8,3.2,12.6,3.2,0.8,1.7,2.9,2.5,1.0,1.5,0.8,0.8,2.5,1.6,0.7,4.1,1.5,3.2,2.1
BU02020526,Over het Lange Water,WK020205,GM0202,Arnhem,4869,5045,2460,2585,13,14,27,25,21,11,24,3,2,1,8,10,2694,49,51,97,41,59,38,20,96,4,3,70,0.8,0.1,1.4,2.1,1.3,5.8,0.8,1.2,0.2,2.8,3.2,2.4,1.3,0.6,0.6,1.9,2.2,1.4,4.9,2.2,3.8,2.1
BU02020527,Elsweide,WK020205,GM0202,Arnhem,1672,590,275,315,12,10,16,25,38,10,6,0,0,0,2,4,302,97,3,97,77,23,0,23,100,0,3,10,1.0,0.0,1.1,2.4,1.8,7.6,1.1,1.0,0.8,2.5,1.2,1.4,0.4,0.9,0.9,1.6,1.3,1.4,4.2,2.1,2.9,1.0
BU02020528,Winkelcentrum,WK020205,GM0202,Arnhem,3298,1665,965,700,4,46,33,9,7,19,37,1,4,1,5,26,798,0,100,98,31,69,21,47,94,6,2,30,0.4,2.0,0.4,2.6,4.7,16.8,5.0,0.3,2.3,2.5,3.6,1.7,1.9,0.4,0.4,2.0,1.2,0.6,3.7,1.4,2.8,1.4
BU02020529,Ijsseloord,WK020205,GM0202,Arnhem,7,10,5,5,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,3,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999.0,0.0,2.2,3.2,0.0,1.0,0.0,2.2,0.0,3.4,0.0,0.0,0.0,2.3,2.3,3.2,2.2,2.4,4.6,2.1,3.8,3.4
BU02020630,St. Marten,WK020206,GM0202,Arnhem,15289,1660,840,820,12,12,43,27,6,11,19,2,1,2,8,7,899,18,82,96,33,67,44,22,96,4,4,40,0.6,2.0,0.8,1.8,9.1,49.9,41.1,1.1,74.7,0.4,7.9,5.4,4.2,1.3,1.4,1.3,0.7,1.2,1.0,2.9,0.6,1.1
BU02020631,Graaf Ottoplein e.o.,WK020206,GM0202,Arnhem,18577,3070,1550,1520,11,19,44,22,5,14,8,0,1,1,1,5,1451,7,93,96,62,37,2,35,100,0,4,60,0.5,1.4,1.1,1.6,4.9,19.9,18.2,1.3,30.2,0.6,7.6,6.4,3.6,1.1,1.1,1.1,0.9,1.5,1.2,2.7,0.8,1.3
BU02020650,Sonsbeek-Noord,WK020206,GM0202,Arnhem,4686,1115,540,570,19,8,18,35,20,11,3,0,0,0,0,2,491,76,24,97,58,42,0,42,100,0,3,20,1.1,1.0,1.3,1.3,2.3,9.9,9.9,1.6,10.1,0.9,6.4,5.8,3.3,1.0,1.0,1.0,1.2,1.8,1.5,2.5,1.1,1.6
BU02020732,Klarendal-Zuid,WK020207,GM0202,Arnhem,13935,2225,1135,1090,10,16,37,27,10,10,32,2,3,3,12,12,1289,28,72,97,20,77,65,12,92,8,3,50,0.5,2.0,0.9,2.3,7.1,36.7,21.7,1.5,29.2,0.4,8.2,5.6,3.4,0.9,1.1,0.9,0.3,1.6,1.6,2.5,0.3,1.5
BU02020733,Klarendal-Noord,WK020207,GM0202,Arnhem,11889,2290,1180,1110,13,13,36,28,10,14,26,2,2,3,11,8,1271,27,73,97,22,77,64,14,98,2,3,40,0.5,1.6,1.0,2.0,6.0,34.1,22.4,1.5,31.8,0.5,8.5,6.5,4.2,0.9,0.9,0.9,0.6,1.6,1.6,2.7,0.6,1.5
BU02020734,Onder de Linden,WK020207,GM0202,Arnhem,9114,1415,670,745,15,11,31,30,13,9,13,0,1,2,4,6,740,56,44,98,50,50,40,10,80,20,2,30,0.8,1.1,1.2,1.8,3.1,14.8,11.2,1.8,11.8,0.9,7.9,6.4,3.9,0.6,0.6,0.6,1.0,1.9,1.8,2.8,0.9,1.8
BU02020735,St. Janskerkstraat e.o.,WK020207,GM0202,Arnhem,7951,1415,685,730,11,12,38,28,11,13,11,0,1,1,4,4,783,54,46,95,42,57,30,28,84,16,5,20,0.6,1.8,0.7,2.2,1.6,11.8,5.8,2.1,6.8,1.1,8.7,6.3,2.3,0.5,0.5,0.5,0.9,2.1,2.2,2.6,0.9,1.8
BU02020840,Velperweg-Noord,WK020208,GM0202,Arnhem,6488,1140,600,540,9,21,42,19,9,14,18,1,2,1,1,14,634,21,79,98,36,64,26,38,84,16,2,20,0.6,1.6,0.5,2.4,2.6,17.1,7.7,1.9,10.7,1.0,8.7,5.4,2.5,0.7,0.8,0.7,0.8,1.8,2.2,2.3,0.8,1.6
BU02020841,Molenbeke,WK020208,GM0202,Arnhem,5588,1190,625,565,18,11,28,28,15,8,6,0,1,1,1,4,539,55,45,98,67,33,6,27,82,18,2,20,0.9,1.2,0.7,2.9,3.5,24.3,9.9,1.8,13.1,0.8,4.5,2.0,1.6,1.1,1.3,1.1,0.7,1.9,2.0,2.3,0.7,1.8
